"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 24, 1994","20.30","19.45","20.44","19.06","236.44K","3.52%"
"Jul 17, 1994","19.61","19.76","19.84","19.05","163.07K","-1.41%"
"Jul 10, 1994","19.89","19.26","20.74","19.55","262.96K","2.10%"
"Jul 03, 1994","19.48","19.48","19.72","19.08","194.69K","-0.26%"
"Jun 26, 1994","19.53","19.31","19.68","18.67","228.43K","1.09%"
"Jun 19, 1994","19.32","20.89","20.95","19.04","163.68K","-6.71%"
"Jun 12, 1994","20.71","18.48","20.80","18.29","159.81K","12.07%"
"Jun 05, 1994","18.48","18.01","18.89","17.58","276.46K","1.99%"
"May 29, 1994","18.12","18.05","18.50","17.90","181.43K","0.50%"
"May 22, 1994","18.03","18.10","18.57","17.49","252.10K","-4.70%"
"May 15, 1994","18.92","18.05","19.00","17.46","154.75K","3.90%"
"May 08, 1994","18.21","17.71","18.54","17.45","285.81K","2.88%"
"May 01, 1994","17.70","16.81","17.82","16.75","313.07K","4.73%"
"Apr 24, 1994","16.90","17.01","17.28","16.36","232.21K","-1.40%"
"Apr 17, 1994","17.14","16.55","17.17","16.16","238.47K","3.38%"
"Apr 10, 1994","16.58","15.57","16.60","15.50","248.75K","6.49%"
"Apr 03, 1994","15.57","14.75","15.92","14.65","256.92K","5.27%"
"Mar 27, 1994","14.79","14.80","14.90","13.90","234.74K","-2.25%"
"Mar 20, 1994","15.13","14.85","15.50","14.82","139.60K","1.68%"
"Mar 13, 1994","14.88","14.44","15.14","14.27","172.53K","3.05%"
"Mar 06, 1994","14.44","14.52","14.57","13.96","197.94K","-0.89%"
"Feb 27, 1994","14.57","14.50","14.83","14.41","163.18K","0.00%"
"Feb 20, 1994","14.57","14.30","14.89","14.12","140.24K","2.53%"
"Feb 13, 1994","14.21","14.78","14.90","13.88","196.75K","-3.46%"
"Feb 06, 1994","14.72","15.58","15.63","14.30","210.75K","-5.82%"
"Jan 30, 1994","15.63","15.36","16.34","15.10","245.38K","1.89%"
"Jan 23, 1994","15.34","14.93","15.70","14.76","229.78K","2.68%"
"Jan 16, 1994","14.94","14.78","15.40","14.67","156.29K","1.08%"
"Jan 09, 1994","14.78","15.40","15.40","14.28","206.04K","-3.52%"
"Jan 02, 1994","15.32","14.10","15.61","14.11","228.48K","8.12%"
"Dec 26, 1993","14.17","14.45","14.67","13.96","112.32K","-2.14%"
"Dec 19, 1993","14.48","13.92","14.83","13.75","148.35K","4.10%"
"Dec 12, 1993","13.91","15.06","15.20","13.88","229.57K","-7.70%"
"Dec 05, 1993","15.07","14.74","15.12","14.40","252.19K","0.67%"
"Nov 28, 1993","14.97","15.53","15.65","14.72","270.95K","-8.61%"
"Nov 21, 1993","16.38","16.90","17.31","16.16","155.14K","-1.09%"
"Nov 14, 1993","16.56","16.70","17.19","16.40","168.26K","-0.96%"
"Nov 07, 1993","16.72","17.05","17.09","16.38","313.35K","-2.17%"
"Oct 31, 1993","17.09","16.90","17.71","16.76","348.33K","1.00%"
"Oct 24, 1993","16.92","18.07","18.09","16.85","307.20K","-6.36%"
"Oct 17, 1993","18.07","18.20","18.57","17.95","176.26K","-1.09%"
"Oct 10, 1993","18.27","18.56","18.83","18.17","176.23K","-1.51%"
"Oct 03, 1993","18.55","18.76","19.09","18.24","182.84K","-0.43%"
"Sep 26, 1993","18.63","17.42","18.95","17.54","328.96K","6.03%"
"Sep 19, 1993","17.57","16.96","18.25","17.11","199.10K","2.93%"
"Sep 12, 1993","17.07","16.66","17.18","16.68","196.52K","1.85%"
"Sep 05, 1993","16.76","18.00","17.76","16.36","256.81K","-5.47%"
"Aug 29, 1993","17.73","18.80","19.05","17.70","276.00K","-5.69%"
"Aug 22, 1993","18.80","18.26","18.83","18.17","223.12K","3.92%"
"Aug 15, 1993","18.09","18.05","18.18","17.43","172.43K","-0.28%"
"Aug 08, 1993","18.14","17.27","18.32","17.20","271.84K","5.04%"
"Aug 01, 1993","17.27","17.55","18.04","17.27","192.12K","-3.41%"
"Jul 25, 1993","17.88","17.65","18.52","17.68","171.67K","0.73%"
"Jul 18, 1993","17.75","16.80","18.09","16.75","216.98K","3.14%"
"Jul 11, 1993","17.21","17.93","18.33","17.15","212.16K","-3.80%"
"Jul 04, 1993","17.89","18.06","18.44","17.55","235.93K","-0.33%"
"Jun 27, 1993","17.95","18.90","19.14","17.85","213.65K","-4.72%"
"Jun 20, 1993","18.84","18.76","19.13","18.20","138.93K","0.91%"
"Jun 13, 1993","18.67","18.89","19.03","18.52","145.11K","-1.63%"
"Jun 06, 1993","18.98","19.70","19.89","18.83","234.77K","-4.00%"
"May 30, 1993","19.77","19.97","20.27","19.70","148.16K","-1.25%"
"May 23, 1993","20.02","19.90","20.16","19.70","167.19K","0.70%"
"May 16, 1993","19.88","19.45","20.10","18.95","138.90K","2.05%"
"May 09, 1993","19.48","20.45","20.56","19.39","200.96K","-4.70%"
"May 02, 1993","20.44","20.50","20.66","20.29","131.19K","-0.44%"
"Apr 25, 1993","20.53","20.32","20.61","20.13","134.74K","0.93%"
"Apr 18, 1993","20.34","20.00","20.45","19.78","143.49K","0.99%"
"Apr 11, 1993","20.14","20.16","20.52","20.07","120.55K","-0.40%"
"Apr 04, 1993","20.22","20.69","20.75","20.06","129.72K","-2.08%"
"Mar 28, 1993","20.65","20.27","20.67","20.17","196.05K","1.18%"
"Mar 21, 1993","20.41","20.00","20.45","19.45","144.31K","1.64%"
"Mar 14, 1993","20.08","20.51","20.54","19.96","154.27K","-1.03%"
"Mar 07, 1993","20.29","20.80","20.88","20.01","176.33K","-3.06%"
"Feb 28, 1993","20.93","20.43","21.14","20.41","115.52K","1.60%"
"Feb 21, 1993","20.60","19.84","20.75","19.84","166.11K","4.99%"
"Feb 14, 1993","19.62","19.66","19.93","19.19","129.22K","-1.80%"
"Feb 07, 1993","19.98","20.13","20.45","19.92","167.50K","-1.14%"
"Jan 31, 1993","20.21","20.40","20.46","19.86","189.52K","-0.25%"
"Jan 24, 1993","20.26","19.17","20.75","19.17","259.73K","7.59%"
"Jan 17, 1993","18.83","18.97","19.03","18.21","146.92K","-0.21%"
"Jan 10, 1993","18.87","18.95","19.02","18.15","223.10K","-0.05%"
"Jan 03, 1993","18.88","19.43","19.49","18.80","211.24K","-3.18%"
"Dec 27, 1992","19.50","20.00","20.08","19.48","59.03K","-2.26%"
"Dec 20, 1992","19.95","19.57","19.99","19.56","55.56K","0.61%"
"Dec 13, 1992","19.83","18.97","19.92","18.88","159.44K","3.88%"
"Dec 06, 1992","19.09","18.80","19.47","18.65","220.69K","0.79%"
"Nov 29, 1992","18.94","20.28","20.41","18.93","224.55K","-6.56%"
"Nov 22, 1992","20.27","20.27","20.36","20.12","55.04K","-0.64%"
"Nov 15, 1992","20.40","20.03","20.70","20.02","116.66K","1.59%"
"Nov 08, 1992","20.08","20.35","20.75","20.00","153.77K","-1.08%"
"Nov 01, 1992","20.30","20.72","20.87","20.09","201.33K","-1.55%"
"Oct 25, 1992","20.62","21.08","21.38","20.43","255.96K","-2.69%"
"Oct 18, 1992","21.19","22.35","22.40","21.15","221.63K","-4.89%"
"Oct 11, 1992","22.28","22.25","22.46","22.03","117.79K","-0.40%"
"Oct 04, 1992","22.37","21.86","22.42","21.68","135.73K","2.05%"
"Sep 27, 1992","21.92","21.71","21.98","21.54","140.11K","1.11%"
"Sep 20, 1992","21.68","21.90","22.05","21.65","128.39K","-1.36%"
"Sep 13, 1992","21.98","22.09","22.40","21.95","176.82K","-0.14%"
"Sep 06, 1992","22.01","21.88","22.08","21.81","126.63K","1.10%"
"Aug 30, 1992","21.77","21.34","21.80","21.34","156.48K","2.16%"
"Aug 23, 1992","21.31","21.20","21.61","21.02","233.95K","1.09%"
"Aug 16, 1992","21.08","21.27","21.51","21.00","115.27K","-0.94%"
"Aug 09, 1992","21.28","21.06","21.40","20.85","118.09K","0.28%"
"Aug 02, 1992","21.22","21.78","21.83","21.12","193.96K","-2.97%"
"Jul 26, 1992","21.87","21.76","22.12","21.66","148.23K","-0.50%"
"Jul 19, 1992","21.98","21.45","22.17","21.42","165.79K","1.85%"
"Jul 12, 1992","21.58","21.37","21.88","21.12","135.22K","1.41%"
"Jul 05, 1992","21.28","21.98","22.05","21.15","205.20K","-3.71%"
"Jun 28, 1992","22.10","22.55","22.61","21.56","154.04K","-1.52%"
"Jun 21, 1992","22.44","21.92","22.95","21.82","155.94K","0.81%"
"Jun 14, 1992","22.26","22.25","22.41","22.05","135.04K","-0.18%"
"Jun 07, 1992","22.30","22.42","22.63","22.03","169.71K","-1.41%"
"May 31, 1992","22.62","22.14","22.70","21.86","222.27K","2.31%"
"May 24, 1992","22.11","21.50","22.21","21.50","208.74K","5.59%"
"May 17, 1992","20.94","20.64","20.97","20.05","184.96K","1.21%"
"May 10, 1992","20.69","20.91","21.07","20.48","144.08K","-0.81%"
"May 03, 1992","20.86","20.75","21.20","20.60","188.04K","0.05%"
"Apr 26, 1992","20.85","20.27","20.94","20.15","186.97K","3.12%"
"Apr 19, 1992","20.22","20.23","20.30","19.85","178.93K","0.05%"
"Apr 12, 1992","20.21","20.58","20.62","19.66","140.00K","-1.13%"
"Apr 05, 1992","20.44","20.28","20.67","20.15","195.09K","0.74%"
"Mar 29, 1992","20.29","19.21","20.32","19.14","200.35K","5.90%"
"Mar 22, 1992","19.16","19.13","19.35","19.03","130.87K","1.38%"
"Mar 15, 1992","18.90","19.12","19.36","18.76","107.68K","-1.46%"
"Mar 08, 1992","19.18","18.53","19.19","18.43","174.31K","3.62%"
"Mar 01, 1992","18.51","18.56","18.85","18.27","179.98K","-0.91%"
"Feb 23, 1992","18.68","18.49","18.76","18.13","161.27K","0.11%"
"Feb 16, 1992","18.66","18.45","18.84","18.05","88.35K","-4.11%"
"Feb 09, 1992","19.46","19.98","20.08","19.05","156.92K","-2.06%"
"Feb 02, 1992","19.87","18.95","19.90","18.87","165.79K","5.13%"
"Jan 26, 1992","18.90","19.10","19.37","18.61","183.00K","-0.53%"
"Jan 19, 1992","19.00","19.10","19.22","18.40","154.55K","-0.84%"
"Jan 12, 1992","19.16","18.50","19.30","18.37","157.34K","5.10%"
"Jan 05, 1992","18.23","18.95","19.45","17.72","234.91K","-5.20%"
"Dec 29, 1991","19.23","18.89","19.78","18.45","130.67K","2.51%"
"Dec 22, 1991","18.76","18.57","19.14","18.30","102.74K","1.30%"
"Dec 15, 1991","18.52","19.90","19.98","18.50","142.72K","-7.63%"
"Dec 08, 1991","20.05","19.85","20.45","18.90","254.79K","0.05%"
"Dec 01, 1991","20.04","21.35","21.44","20.02","273.07K","-6.70%"
"Nov 24, 1991","21.48","21.38","21.72","20.99","201.13K","1.27%"
"Nov 17, 1991","21.21","22.84","22.87","21.17","178.40K","-6.93%"
"Nov 10, 1991","22.79","23.00","23.02","22.02","229.27K","-0.96%"
"Nov 03, 1991","23.01","23.86","24.03","22.99","243.61K","-3.40%"
"Oct 27, 1991","23.82","22.98","23.85","22.89","215.47K","3.03%"
"Oct 20, 1991","23.12","24.05","24.11","22.99","203.55K","-4.23%"
"Oct 13, 1991","24.14","23.22","24.18","23.22","174.16K","4.55%"
"Oct 06, 1991","23.09","22.53","23.33","22.53","212.71K","2.12%"
"Sep 29, 1991","22.61","22.23","22.73","22.05","150.12K","1.30%"
"Sep 22, 1991","22.32","21.91","22.45","21.90","230.17K","1.59%"
"Sep 15, 1991","21.97","21.73","22.08","21.51","139.26K","1.34%"
"Sep 08, 1991","21.68","21.38","21.77","21.25","170.54K","0.51%"
"Sep 01, 1991","21.57","22.13","22.25","21.48","145.88K","-3.10%"
"Aug 25, 1991","22.26","21.88","22.28","21.70","122.91K","2.06%"
"Aug 18, 1991","21.81","23.05","23.10","21.48","173.27K","2.39%"
"Aug 11, 1991","21.30","21.70","21.82","21.16","133.88K","-1.48%"
"Aug 04, 1991","21.62","21.36","21.80","21.06","199.07K","1.41%"
"Jul 28, 1991","21.32","21.55","21.84","21.18","179.56K","-0.74%"
"Jul 21, 1991","21.48","21.96","22.00","21.10","214.38K","-3.07%"
"Jul 14, 1991","22.16","21.66","22.25","21.40","160.62K","2.03%"
"Jul 07, 1991","21.72","21.07","21.94","21.00","183.19K","3.97%"
"Jun 30, 1991","20.89","20.47","20.92","20.45","104.07K","1.61%"
"Jun 23, 1991","20.56","20.09","20.71","19.90","148.94K","1.63%"
"Jun 16, 1991","20.23","19.73","20.31","19.70","134.22K","2.85%"
"Jun 09, 1991","19.67","20.25","20.30","19.60","137.58K","-3.01%"
"Jun 02, 1991","20.28","21.18","21.27","20.05","169.89K","-4.02%"
"May 26, 1991","21.13","21.25","21.40","20.98","115.04K","-0.28%"
"May 19, 1991","21.19","21.29","21.74","20.71","158.17K","0.05%"
"May 12, 1991","21.18","21.18","21.36","20.61","187.11K","-0.42%"
"May 05, 1991","21.27","21.41","22.11","21.19","215.79K","-0.47%"
"Apr 28, 1991","21.37","21.42","21.51","20.84","179.05K","0.42%"
"Apr 21, 1991","21.28","21.25","21.87","20.63","237.39K","0.71%"
"Apr 14, 1991","21.13","21.27","21.95","20.88","154.86K","-1.63%"
"Apr 07, 1991","21.48","20.19","21.50","20.13","194.52K","7.62%"
"Mar 31, 1991","19.96","19.55","20.09","19.18","167.13K","1.68%"
"Mar 24, 1991","19.63","19.85","19.98","19.22","145.79K","-2.34%"
"Mar 17, 1991","20.10","19.84","20.87","19.63","165.33K","0.45%"
"Mar 10, 1991","20.01","18.88","20.53","18.55","151.00K","3.63%"
"Mar 03, 1991","19.31","19.72","20.75","19.25","192.18K","-0.36%"
"Feb 24, 1991","19.38","17.55","19.50","17.45","146.68K","8.21%"
"Feb 17, 1991","17.91","20.51","21.15","17.61","159.27K","-14.22%"
"Feb 10, 1991","20.88","21.82","23.05","20.75","167.67K","-4.74%"
"Feb 03, 1991","21.92","21.34","22.00","20.60","164.01K","2.72%"
"Jan 27, 1991","21.34","21.07","22.35","20.80","136.01K","-0.05%"
"Jan 20, 1991","21.35","20.70","24.95","20.60","139.48K","10.91%"
"Jan 13, 1991","19.25","31.50","32.75","18.00","135.88K","-29.46%"
"Jan 06, 1991","27.29","25.75","31.00","23.35","219.58K","9.60%"
"Dec 30, 1990","24.90","28.18","28.70","24.15","118.14K","-9.68%"
"Dec 23, 1990","27.57","27.07","27.80","26.77","46.73K","6.37%"
"Dec 16, 1990","25.92","27.75","28.80","25.80","134.71K","-2.37%"
"Dec 09, 1990","26.55","27.52","28.10","25.23","171.05K","-0.11%"
"Dec 02, 1990","26.58","29.27","30.90","25.25","229.43K","-7.87%"
"Nov 25, 1990","28.85","33.85","34.25","28.70","223.77K","-9.56%"
"Nov 18, 1990","31.90","28.75","31.98","28.50","98.98K","7.12%"
"Nov 11, 1990","29.78","32.72","33.70","29.25","223.59K","-12.13%"
"Nov 04, 1990","33.89","32.87","35.85","31.75","257.13K","-0.32%"
"Oct 28, 1990","34.00","34.52","35.85","33.40","223.66K","3.00%"
"Oct 21, 1990","33.01","30.62","35.40","27.90","350.81K","-2.31%"
"Oct 14, 1990","33.79","38.85","39.00","33.50","277.31K","-14.87%"
"Oct 07, 1990","39.69","37.77","41.15","37.70","265.39K","4.47%"
"Sep 30, 1990","37.99","38.45","38.60","33.85","301.53K","-3.85%"
"Sep 23, 1990","39.51","37.30","40.10","36.48","272.85K","11.52%"
"Sep 16, 1990","35.43","32.95","35.60","32.25","185.57K","11.56%"
"Sep 09, 1990","31.76","28.62","32.20","28.35","187.16K","5.73%"
"Sep 02, 1990","30.04","28.27","31.58","28.20","192.99K","9.96%"
"Aug 26, 1990","27.32","28.90","29.30","25.32","280.03K","-11.61%"
"Aug 19, 1990","30.91","28.80","32.35","27.60","246.08K","7.96%"
"Aug 12, 1990","28.63","26.57","28.70","25.60","183.37K","9.15%"
"Aug 05, 1990","26.23","27.15","29.05","25.30","326.99K","7.10%"
"Jul 29, 1990","24.49","20.11","26.25","19.91","296.54K","22.21%"
"Jul 22, 1990","20.04","20.43","20.92","19.95","228.06K","2.19%"
"Jul 15, 1990","19.61","18.79","19.70","18.11","141.70K","6.81%"
"Jul 08, 1990","18.36","16.21","19.05","16.05","272.28K","11.48%"
"Jul 01, 1990","16.47","17.00","17.30","16.29","130.61K","-3.51%"
"Jun 24, 1990","17.07","17.53","17.62","16.65","212.05K","-2.23%"
"Jun 17, 1990","17.46","16.58","17.50","15.06","166.81K","5.05%"
"Jun 10, 1990","16.62","16.76","17.94","16.59","168.02K","-0.95%"
"Jun 03, 1990","16.78","17.55","17.75","16.42","218.91K","-4.11%"
"May 27, 1990","17.50","17.65","18.45","17.26","163.87K","-1.69%"
"May 20, 1990","17.80","18.63","18.65","17.60","148.89K","-5.12%"
"May 13, 1990","18.76","19.10","19.75","18.65","153.77K","-1.00%"
"May 06, 1990","18.95","18.06","19.31","17.93","172.77K","5.39%"
"Apr 29, 1990","17.98","18.64","19.10","17.82","208.89K","-3.02%"
"Apr 22, 1990","18.54","19.03","19.49","18.35","188.54K","3.29%"
"Apr 15, 1990","17.95","17.91","18.45","16.60","114.30K","0.96%"
"Apr 08, 1990","17.78","18.98","19.07","16.25","119.40K","-7.15%"
"Apr 01, 1990","19.15","20.20","20.55","19.10","154.66K","-5.57%"
"Mar 25, 1990","20.28","20.55","20.64","19.97","131.51K","-0.54%"
"Mar 18, 1990","20.39","19.71","20.41","19.07","145.13K","1.59%"
"Mar 11, 1990","20.07","20.33","20.55","20.01","87.78K","-1.76%"
"Mar 04, 1990","20.43","21.29","21.65","20.40","131.26K","-4.31%"
"Feb 25, 1990","21.35","21.60","21.95","21.07","154.17K","-0.33%"
"Feb 18, 1990","21.42","22.18","22.32","21.40","150.77K","-4.46%"
"Feb 11, 1990","22.42","21.76","22.95","21.65","140.15K","3.13%"
"Feb 04, 1990","21.74","23.00","23.06","21.70","175.70K","-5.56%"
"Jan 28, 1990","23.02","22.50","23.05","22.11","164.80K","2.04%"
"Jan 21, 1990","22.56","23.85","24.20","21.25","197.76K","-4.69%"
"Jan 14, 1990","23.67","22.96","23.80","21.87","138.52K","2.33%"
"Jan 07, 1990","23.13","22.54","23.44","21.48","175.12K","0.22%"
"Dec 31, 1989","23.08","21.81","23.92","21.79","188.03K","5.77%"
"Dec 24, 1989","21.82","21.35","22.15","21.30","126.85K","2.49%"
"Dec 17, 1989","21.29","21.27","22.95","21.00","169.11K","0.90%"
"Dec 10, 1989","21.10","20.63","21.20","20.53","131.30K","3.03%"
"Dec 03, 1989","20.48","20.42","20.65","20.13","128.07K","0.89%"
"Nov 26, 1989","20.30","19.82","20.32","19.16","188.74K","2.42%"
"Nov 19, 1989","19.82","19.85","20.25","19.75","87.20K","-0.45%"
"Nov 12, 1989","19.91","19.72","19.93","19.47","95.84K","0.35%"
"Nov 05, 1989","19.84","20.32","20.33","19.73","141.12K","-1.83%"
"Oct 29, 1989","20.21","19.81","20.38","19.61","155.05K","2.23%"
"Oct 22, 1989","19.77","19.98","19.98","19.32","148.01K","-1.05%"
"Oct 15, 1989","19.98","20.63","20.91","19.92","113.61K","-4.36%"
"Oct 08, 1989","20.89","19.81","20.98","19.80","105.62K","5.13%"
"Oct 01, 1989","19.87","20.19","20.28","19.79","124.19K","-1.29%"
"Sep 24, 1989","20.13","19.02","20.14","19.00","183.71K","4.41%"
"Sep 17, 1989","19.28","20.02","20.07","19.21","118.69K","-3.41%"
"Sep 10, 1989","19.96","19.63","20.09","19.58","133.59K","1.06%"
"Sep 03, 1989","19.75","18.96","19.77","18.94","115.59K","4.77%"
"Aug 27, 1989","18.85","18.51","19.00","18.50","91.74K","1.84%"
"Aug 20, 1989","18.51","18.92","19.17","18.45","113.78K","-1.54%"
"Aug 13, 1989","18.80","18.30","19.15","18.28","88.72K","1.73%"
"Aug 06, 1989","18.48","18.05","18.82","17.81","117.24K","2.50%"
"Jul 30, 1989","18.03","18.06","18.52","17.78","172.53K","0.56%"
"Jul 23, 1989","17.93","19.25","19.29","17.87","204.62K","-8.10%"
"Jul 16, 1989","19.51","20.30","20.62","19.49","109.15K","-3.99%"
"Jul 09, 1989","20.32","20.68","20.84","20.11","146.39K","-2.07%"
"Jul 02, 1989","20.75","20.57","21.07","20.24","109.53K","2.37%"
"Jun 25, 1989","20.27","19.88","20.64","19.78","179.91K","2.84%"
"Jun 18, 1989","19.71","19.93","21.30","19.02","123.28K","-1.20%"
"Jun 11, 1989","19.95","19.65","21.00","19.17","153.97K","0.35%"
"Jun 04, 1989","19.88","20.44","20.58","19.47","182.66K","-1.29%"
"May 28, 1989","20.14","19.54","20.20","19.48","128.48K","3.18%"
"May 21, 1989","19.52","20.25","21.05","19.22","175.19K","-5.24%"
"May 14, 1989","20.60","20.06","21.31","19.95","144.48K","2.54%"
"May 07, 1989","20.09","19.85","20.25","19.34","171.28K","0.35%"
"Apr 30, 1989","20.02","20.40","20.78","19.53","189.23K","-1.96%"
"Apr 23, 1989","20.42","21.11","21.60","20.31","237.34K","-17.16%"
"Apr 16, 1989","24.65","20.58","25.30","20.55","123.38K","19.14%"
"Apr 09, 1989","20.69","19.99","20.89","19.91","125.25K","3.35%"
"Apr 02, 1989","20.02","20.47","20.67","19.58","205.12K","-0.84%"
"Mar 26, 1989","20.19","20.51","21.48","19.70","244.69K","0.20%"
"Mar 19, 1989","20.15","20.33","20.35","19.35","107.62K","-0.89%"
"Mar 12, 1989","20.33","18.62","20.35","18.59","140.09K","9.89%"
"Mar 05, 1989","18.50","18.75","18.86","18.16","147.15K","-0.32%"
"Feb 26, 1989","18.56","18.15","18.88","18.03","185.77K","2.71%"
"Feb 19, 1989","18.07","18.74","18.93","17.68","93.81K","-2.64%"
"Feb 12, 1989","18.56","17.18","18.59","17.08","109.22K","8.47%"
"Feb 05, 1989","17.11","17.61","17.75","17.05","126.00K","-2.40%"
"Jan 29, 1989","17.53","17.61","17.90","16.91","190.06K","-1.18%"
"Jan 22, 1989","17.74","18.86","18.86","17.22","192.60K","-5.94%"
"Jan 15, 1989","18.86","18.39","19.75","18.32","102.07K","2.06%"
"Jan 08, 1989","18.48","17.59","18.64","17.47","123.73K","5.30%"
"Jan 01, 1989","17.55","17.17","17.67","17.01","112.01K","1.80%"
"Dec 25, 1988","17.24","16.83","17.28","16.73","84.45K","3.79%"
"Dec 18, 1988","16.61","16.73","18.20","16.05","113.11K","-0.66%"
"Dec 11, 1988","16.72","15.89","16.85","15.83","103.91K","5.56%"
"Dec 04, 1988","15.84","15.55","15.97","15.26","126.36K","1.28%"
"Nov 27, 1988","15.64","15.50","15.80","14.73","238.45K","11.95%"
"Nov 20, 1988","13.97","13.06","14.60","12.94","147.44K","2.72%"
"Nov 13, 1988","13.60","14.01","14.38","13.23","107.70K","-2.51%"
"Nov 06, 1988","13.95","14.14","14.23","13.52","103.30K","-0.64%"
"Oct 30, 1988","14.04","13.81","14.21","13.36","118.22K","1.37%"
"Oct 23, 1988","13.85","13.51","13.99","13.10","198.61K","-5.14%"
"Oct 16, 1988","14.60","15.21","15.50","14.25","72.75K","-2.14%"
"Oct 09, 1988","14.92","13.20","14.95","13.11","82.57K","15.30%"
"Oct 02, 1988","12.94","13.09","13.34","12.28","112.27K","-3.22%"
"Sep 25, 1988","13.37","14.35","14.64","13.25","173.25K","-5.71%"
"Sep 18, 1988","14.18","14.31","15.12","14.08","129.84K","-2.68%"
"Sep 11, 1988","14.57","13.95","15.46","13.75","113.24K","2.75%"
"Sep 04, 1988","14.18","14.59","14.67","14.05","109.06K","-4.12%"
"Aug 28, 1988","14.79","15.31","15.43","14.76","117.81K","-3.59%"
"Aug 21, 1988","15.34","15.81","15.85","15.20","100.67K","-2.48%"
"Aug 14, 1988","15.73","15.43","15.75","15.37","72.03K","1.35%"
"Aug 07, 1988","15.52","15.52","15.90","15.42","68.95K","1.70%"
"Jul 31, 1988","15.26","16.23","16.25","14.95","121.53K","-6.44%"
"Jul 24, 1988","16.31","16.34","16.43","15.82","141.46K","-0.43%"
"Jul 17, 1988","16.38","15.46","16.42","15.00","105.72K","10.23%"
"Jul 10, 1988","14.86","15.09","15.20","14.42","91.67K","-3.88%"
"Jul 03, 1988","15.46","15.14","16.35","14.80","96.55K","3.48%"
"Jun 26, 1988","14.94","15.89","16.05","14.80","160.96K","-6.68%"
"Jun 19, 1988","16.01","16.32","16.52","15.73","113.56K","-2.67%"
"Jun 12, 1988","16.45","16.54","16.87","16.30","72.18K","-1.67%"
"Jun 05, 1988","16.73","17.45","17.48","16.70","81.70K","-4.40%"
"May 29, 1988","17.50","17.41","17.72","17.38","60.59K","0.40%"
"May 22, 1988","17.43","17.17","17.59","17.17","85.69K","1.51%"
"May 15, 1988","17.17","17.59","17.80","17.08","80.74K","-1.83%"
"May 08, 1988","17.49","17.74","17.77","17.36","65.71K","-1.41%"
"May 01, 1988","17.74","17.26","17.75","17.11","122.36K","-1.39%"
"Apr 24, 1988","17.99","18.37","18.77","17.55","157.81K","-1.69%"
"Apr 17, 1988","18.30","18.82","18.92","17.57","108.93K","-0.38%"
"Apr 10, 1988","18.37","17.66","18.43","17.57","108.75K","8.83%"
"Apr 03, 1988","16.88","17.05","17.09","16.64","101.39K","-1.17%"
"Mar 27, 1988","17.08","16.98","17.21","16.90","75.69K","0.29%"
"Mar 20, 1988","17.03","16.85","17.10","15.99","110.64K","2.71%"
"Mar 13, 1988","16.58","15.92","16.61","15.47","85.61K","1.78%"
"Mar 06, 1988","16.29","15.37","16.33","15.27","104.86K","4.49%"
"Feb 28, 1988","15.59","15.94","16.20","15.39","160.70K","-1.20%"
"Feb 21, 1988","15.78","16.56","16.76","15.70","136.70K","-5.51%"
"Feb 14, 1988","16.70","16.71","16.92","16.37","76.13K","-0.30%"
"Feb 07, 1988","16.75","17.49","17.68","16.66","106.93K","-3.07%"
"Jan 31, 1988","17.28","16.84","17.39","16.77","93.90K","2.01%"
"Jan 24, 1988","16.94","16.87","17.18","16.67","138.90K","-0.41%"
"Jan 17, 1988","17.01","17.06","17.65","16.87","142.99K","0.35%"
"Jan 10, 1988","16.95","17.27","17.30","15.95","98.30K","-2.08%"
"Jan 03, 1988","17.31","16.91","17.95","16.89","146.54K","3.65%"
"Dec 27, 1987","16.70","16.42","17.34","16.32","70.70K","1.09%"
"Dec 20, 1987","16.52","15.57","17.10","15.00","121.75K","6.03%"
"Dec 13, 1987","15.58","17.40","17.79","14.90","96.07K","-14.91%"
"Dec 06, 1987","18.31","18.62","18.68","17.78","116.59K","-2.29%"
"Nov 29, 1987","18.74","18.68","19.05","18.34","131.49K","0.64%"
"Nov 22, 1987","18.62","18.73","19.00","18.58","90.32K","-1.64%"
"Nov 15, 1987","18.93","18.82","19.18","18.05","83.41K","0.00%"
"Nov 08, 1987","18.93","18.61","19.09","18.53","75.10K","0.69%"
"Nov 01, 1987","18.80","19.80","19.83","18.75","140.64K","-5.81%"
"Oct 25, 1987","19.96","20.00","20.20","19.86","84.76K","-0.99%"
"Oct 18, 1987","20.16","20.52","20.55","19.58","120.63K","-0.30%"
"Oct 11, 1987","20.22","19.56","20.30","19.51","71.91K","2.64%"
"Oct 04, 1987","19.70","19.98","20.08","19.35","96.64K","-0.81%"
"Sep 27, 1987","19.86","19.51","19.89","19.33","91.90K","2.06%"
"Sep 20, 1987","19.46","19.47","19.87","19.15","104.58K","-0.46%"
"Sep 13, 1987","19.55","19.27","19.93","19.15","90.29K","0.77%"
"Sep 06, 1987","19.40","18.87","19.75","18.72","93.99K","0.41%"
"Aug 30, 1987","19.32","19.80","19.95","19.20","105.11K","-0.36%"
"Aug 23, 1987","19.39","18.38","19.93","18.15","220.29K","2.59%"
"Aug 16, 1987","18.90","20.27","20.30","18.85","114.62K","-8.12%"
"Aug 09, 1987","20.57","21.01","21.17","20.53","85.45K","-2.00%"
